19;278;1
19;382;1
19;1878;1
19;1905;1
19;1659;1
20;965;1
20;145;1
20;1304;1
20;172;1
20;1174;1
20;336;1
20;424;1
20;153;1
20;47;1
20;1881;1
20;1012;1
20;1530;1
20;1941;1
21;1939;1
21;583;1
21;684;1
21;1449;1
21;310;1
21;938;1
21;1081;1
21;166;1
21;693;1
21;443;1
21;204;1
22;317;1
22;1985;1
22;985;1
22;484;1
22;93;1
22;1438;1
22;298;1
22;1752;1
22;464;1
23;391;1
23;25;1
23;421;1
23;1398;1
23;201;1
23;1820;1
23;1545;1
23;174;1
23;1496;1
23;766;1
23;585;1
23;221;1
23;570;1
23;944;1
23;23;1
23;455;1
23;816;1
23;762;1
23;1552;1
23;1141;1
23;1507;1
23;825;1
23;837;1
23;1445;1
23;1066;1
23;196;1
23;451;1
23;568;1
23;1283;1
23;1384;1
23;1386;1
24;1676;1
24;1303;1
24;1175;1
24;1004;1
24;131;1
25;1935;1
25;1386;1
25;1030;1
25;955;1
25;666;1
25;1496;1
25;1631;1
25;421;1
25;221;1
26;1412;1
26;773;1
26;1591;1
26;1627;1
26;796;1
26;50;1
27;1742;1
27;1908;1
27;27;1
27;1414;1
27;188;1
27;1058;1
27;939;1
27;59;1
27;959;1
27;320;1
27;465;1
27;480;1
27;1388;1
27;1011;1
27;195;1
28;923;1
28;1728;1
28;618;1
28;1921;1
28;944;1
28;1998;1
28;619;1
29;527;1
29;539;1
29;483;1
29;1568;1
29;1878;1
29;1615;1
29;1827;1
29;372;1
30;1793;1
30;1179;1
30;30;1
31;581;1
31;257;1
31;520;1
31;1930;1
31;177;1
31;802;1
31;498;1
31;395;1
31;279;1
31;1698;1
31;509;1
31;425;1
31;1521;1
31;175;1
31;1364;1
31;1284;1
31;1926;1
31;418;1
31;415;1
31;52;1
31;79;1
31;1826;1
32;900;1
32;155;1
32;1670;1
32;490;1
32;1455;1
32;556;1
32;1592;1
32;1095;1
32;193;1
33;1806;1
33;655;1
33;339;1
33;33;1
33;49;1
33;1365;1
33;994;1
33;111;1
33;478;1
34;222;1
34;230;1
34;1466;1
34;1460;1
34;262;1
34;1580;1
34;754;1
35;1818;1
35;1318;1
35;75;1
35;1339;1
35;514;1
35;370;1
35;541;1
35;1714;1
35;1979;1
35;192;1
35;35;1
35;1597;1
35;823;1
35;1051;1
35;1209;1
35;128;1
35;567;1
36;1154;1
36;194;1
36;1531;1
36;211;1
36;1825;1
36;1216;1
36;1418;1
36;1964;1
37;1936;1
37;146;1
37;1560;1
37;1443;1
37;1407;1
37;62;1
37;1233;1
37;1359;1
37;58;1
37;538;1
37;1723;1
37;1040;1
37;1868;1
37;1343;1
37;1013;1
37;1657;1
37;1328;1
37;1581;1
37;1893;1
37;1969;1
37;598;1
37;936;1
37;508;1
37;660;1
37;606;1
37;121;1
37;1612;1
37;37;1
37;1775;1
37;220;1
37;573;1
37;196;1
37;269;1
38;1924;1
38;266;1
38;396;1
38;1556;1
38;669;1
38;516;1
38;689;1
38;878;1
38;1903;1
38;894;1
38;1290;1
39;1990;1
39;70;1
39;978;1
39;235;1
39;487;1
39;1360;1
39;303;1
39;1606;1
39;1498;1
39;1888;1
40;167;1
40;933;1
40;1034;1
40;1935;1
40;934;1
40;1831;1
40;984;1
40;217;1
40;1119;1
41;994;1
41;1256;1
41;313;1
41;453;1
41;862;1
41;227;1
41;1600;1
41;1780;1
41;1891;1
41;438;1
41;1065;1
41;186;1
41;1727;1
41;1628;1
41;1566;1
41;373;1
41;195;1
42;1027;1
42;1798;1
42;734;1
42;1864;1
42;1902;1
43;150;1
43;918;1
43;1959;1
43;169;1
43;435;1
43;1738;1
43;800;1
43;45;1
43;1171;1
43;1931;1
43;296;1
43;1354;1
43;1467;1
43;949;1
43;675;1
44;515;1
44;1925;1
44;267;1
44;1164;1
44;1849;1
44;587;1
44;1369;1
45;1169;1
45;1692;1
45;1567;1
45;1699;1
45;1959;1
45;787;1
45;1088;1
45;48;1
45;299;1
45;490;1
46;1769;1
46;905;1
46;1694;1
46;1572;1
46;1705;1
46;1661;1
46;1107;1
46;198;1
46;557;1
46;373;1
46;947;1
46;1090;1
46;844;1
47;145;1
47;1304;1
47;1012;1
47;1420;1
47;1396;1
47;143;1
48;1169;1
48;1171;1
48;1567;1
48;800;1
48;169;1
48;918;1
48;1404;1
48;1498;1
49;1806;1
49;889;1
49;849;1
49;274;1
49;994;1
49;380;1
49;1409;1
49;837;1
49;339;1
49;224;1
49;1136;1
50;902;1
50;1556;1
50;669;1
50;1658;1
50;627;1
50;364;1
50;1903;1
50;443;1
51;1163;1
51;916;1
51;503;1
51;822;1
51;1836;1
51;1782;1
52;386;1
52;1682;1
52;187;1
52;1484;1
52;998;1
52;565;1
52;730;1
53;1670;1
53;906;1
53;155;1
53;1592;1
53;780;1
53;1154;1
53;922;1
54;1925;1
54;1811;1
54;1685;1
54;1960;1
54;1174;1
55;903;1
55;1550;1
55;407;1
55;692;1
55;271;1
55;1349;1
55;317;1
55;1771;1
55;733;1
55;308;1
55;433;1
56;1795;1
56;1680;1
56;1057;1
56;811;1
56;1203;1
56;1206;1
56;1994;1
56;1273;1
57;1687;1
57;276;1
57;57;1
57;420;1
57;1709;1
57;1619;1
57;545;1
58;1328;1
58;508;1
58;1359;1
58;154;1
58;1723;1
58;1751;1
58;220;1
58;866;1
58;740;1
59;939;1
59;480;1
59;110;1
59;334;1
59;1128;1
59;1011;1
59;320;1
59;1002;1
59;1115;1
59;1388;1
59;1247;1
59;1802;1
59;1742;1
59;959;1
59;465;1
59;1882;1
59;237;1
59;59;1
59;323;1
59;987;1
59;1448;1
59;1908;1
60;745;1
60;432;1
60;1730;1
60;1543;1
60;623;1
60;362;1
60;1669;1
60;264;1
60;852;1
60;468;1
60;882;1
60;1970;1
60;184;1
60;103;1
60;712;1
60;1271;1
60;604;1
60;800;1
60;1044;1
60;737;1
60;1382;1
61;140;1
61;261;1
61;903;1
61;1551;1
61;1550;1
61;1553;1
61;692;1
61;317;1
61;1698;1
62;1560;1
62;1443;1
62;1723;1
62;1657;1
62;936;1
62;598;1
62;1025;1
62;965;1
62;740;1
62;524;1
62;539;1
63;896;1
63;1043;1
63;1843;1
63;1716;1
63;444;1
63;574;1
63;854;1
63;1110;1
63;946;1
63;1987;1
64;1267;1
64;1225;1
64;529;1
64;807;1
64;1334;1
64;390;1
64;1743;1
65;768;1
65;1807;1
65;545;1
65;433;1
65;1701;1
65;1017;1
65;65;1
65;1816;1
66;1050;1
66;1202;1
66;66;1
66;939;1
66;580;1
66;1610;1
66;86;1
66;348;1
67;654;1
67;1812;1
67;231;1
67;835;1
67;874;1
67;1368;1
67;985;1
67;1394;1
67;379;1
68;908;1
68;1330;1
68;387;1
68;450;1
68;1219;1
68;128;1
68;1355;1
68;1486;1
68;1385;1
69;1415;1
69;953;1
69;1724;1
69;1474;1
69;1535;1
69;629;1
70;1846;1
70;1662;1
70;1363;1
70;706;1
70;760;1
71;1810;1
71;305;1
71;443;1
71;1616;1
71;684;1
71;1063;1
71;1018;1
72;682;1
72;275;1
72;1085;1
72;830;1
72;577;1
72;1288;1
72;314;1
72;1070;1
72;1320;1
73;1216;1
73;1925;1
73;398;1
73;1940;1
73;1164;1
73;73;1
73;1214;1
74;1198;1
74;953;1
74;1212;1
74;1474;1
74;629;1
75;514;1
75;282;1
75;805;1
75;943;1
75;1339;1
75;1599;1
75;1783;1
75;214;1
76;165;1
76;1975;1
76;443;1
76;684;1
76;467;1
76;938;1
76;1709;1
76;1224;1
76;1018;1
77;1989;1
77;1915;1
77;245;1
77;1648;1
77;588;1
77;1425;1
77;370;1
78;819;1
78;1419;1
78;560;1
78;1499;1
78;890;1
78;1845;1
79;923;1
79;1458;1
79;1973;1
79;1961;1
79;974;1
79;1804;1
79;1042;1
79;1728;1
79;682;1
79;1622;1
79;1956;1
79;469;1
79;187;1
79;1957;1
80;1975;1
80;1724;1
80;1474;1
80;1576;1
80;1699;1
80;1524;1
81;1538;1
81;650;1
81;275;1
81;1308;1
81;202;1
81;1781;1
81;1008;1
82;1037;1
82;1565;1
82;1623;1
82;1112;1
82;489;1
82;1759;1
82;1515;1
82;1278;1
82;1864;1
83;543;1
83;1973;1
83;437;1
83;244;1
83;1676;1
83;915;1
83;821;1
83;676;1
83;1067;1
83;884;1
84;158;1
84;1442;1
84;433;1
84;731;1
84;1716;1
84;760;1
85;1192;1
85;1558;1
85;1827;1
85;1347;1
85;951;1
85;600;1
86;542;1
86;1202;1
86;580;1
86;584;1
86;1153;1
86;1777;1
86;1526;1
86;1172;1
86;807;1
87;388;1
87;262;1
87;898;1
87;277;1
87;1020;1
87;1510;1
87;88;1
87;1032;1
87;540;1
87;732;1
87;1629;1
87;284;1
87;1706;1
88;133;1
88;1921;1
88;618;1
88;1265;1
88;376;1
89;1268;1
89;426;1
89;1074;1
89;314;1
89;210;1
89;352;1
90;1301;1
90;284;1
90;543;1
90;463;1
90;205;1
90;1458;1
90;108;1
90;431;1
90;90;1
91;1549;1
91;1621;1
91;1630;1
91;367;1
91;845;1
91;454;1
91;327;1
91;615;1
91;1375;1
91;332;1
92;663;1
92;1823;1
92;1733;1
92;1942;1
92;1759;1
93;780;1
93;1939;1
93;663;1
93;155;1
93;165;1
93;1592;1
93;1650;1
93;1215;1
94;1798;1
94;775;1
94;1952;1
94;1575;1
94;1864;1
94;660;1
94;1787;1
95;1428;1
95;668;1
95;1199;1
95;1090;1
95;189;1
95;1219;1
95;1661;1
96;650;1
96;275;1
96;1308;1
96;202;1
96;990;1
97;137;1
97;1194;1
97;1733;1
97;988;1
97;1759;1
97;790;1
97;1515;1
97;877;1
98;943;1
98;282;1
98;1126;1
98;1870;1
98;292;1
99;1050;1
99;580;1
99;584;1
99;1526;1
99;1422;1
99;1777;1
100;1333;1
100;1935;1
100;526;1
100;1302;1
100;1476;1
100;1471;1
100;343;1
101;1243;1
101;1706;1
101;301;1
101;954;1
101;1084;1
101;183;1
101;614;1
101;891;1
102;1282;1
102;525;1
102;539;1
102;1568;1
102;690;1
103;1946;1
103;144;1
103;168;1
103;945;1
104;1792;1
104;1555;1
104;122;1
104;104;1
104;1462;1
104;1389;1
104;208;1
104;225;1
104;1108;1
104;841;1
104;726;1
104;1144;1
104;1455;1
104;1877;1
104;206;1
104;661;1
104;1589;1
104;1585;1
104;397;1
104;1340;1
104;1138;1
104;566;1
104;1760;1
104;1734;1
104;838;1
104;777;1
104;1461;1
104;813;1
104;200;1
105;1070;1
105;1085;1
105;476;1
105;180;1
105;126;1
105;959;1
106;1558;1
106;1181;1
106;1236;1
106;578;1
106;171;1
106;1249;1
107;1958;1
107;1479;1
107;1244;1
107;161;1
107;1395;1
107;715;1
107;707;1
108;1804;1
108;915;1
108;284;1
108;1458;1
108;1973;1
108;974;1
108;1876;1
108;1913;1
108;756;1
108;768;1
108;1053;1
109;384;1
109;506;1
109;1582;1
109;1424;1
109;911;1
110;1414;1
110;143;1
110;1115;1
110;1002;1
111;272;1
111;339;1
111;1806;1
111;1565;1
112;1536;1
112;1085;1
112;1470;1
112;476;1
112;605;1
112;1315;1
113;1284;1
113;395;1
113;1698;1
113;1521;1
113;1411;1
113;1968;1
113;509;1
114;739;1
114;157;1
114;1695;1
114;1348;1
114;1381;1
115;574;1
115;774;1
115;1101;1
115;1624;1
115;222;1
115;997;1
115;1767;1
116;1606;1
116;386;1
116;359;1
116;200;1
116;1517;1
116;602;1
116;1720;1
116;565;1
116;1916;1
116;187;1
116;1835;1
117;1673;1
117;468;1
117;1730;1
117;168;1
117;264;1
117;1666;1
118;664;1
118;978;1
118;1176;1
118;977;1
118;1519;1
118;1397;1
118;1533;1
118;955;1
119;1856;1
119;651;1
119;1170;1
119;148;1
119;1576;1
119;807;1
120;303;1
120;963;1
120;968;1
120;458;1
120;453;1
120;425;1
121;1050;1
121;1936;1
121;1560;1
121;1443;1
121;740;1
122;1792;1
122;397;1
122;1555;1
122;1152;1
122;726;1
122;838;1
122;1777;1
123;141;1
123;662;1
123;1049;1
123;1992;1
123;1892;1
123;865;1
123;269;1
123;1120;1
123;1501;1
123;785;1
123;1967;1
123;927;1
124;649;1
124;532;1
124;276;1
124;1561;1
124;173;1
124;1390;1
124;1693;1
124;124;1
124;760;1
125;896;1
125;1716;1
125;444;1
125;1736;1
125;946;1
125;247;1
125;1516;1
126;1070;1
126;830;1
126;448;1
126;948;1
126;314;1
126;180;1
126;1906;1
126;672;1
127;979;1
127;1065;1
127;313;1
127;1722;1
127;495;1
128;1446;1
128;128;1
128;1680;1
128;531;1
128;1186;1
128;685;1
128;1711;1
128;1273;1
128;433;1
129;1305;1
129;129;1
129;1342;1
129;488;1
129;891;1
129;1586;1
129;1528;1
129;318;1
129;614;1
129;1316;1
129;1215;1
129;636;1
129;790;1
129;1706;1
130;389;1
130;1287;1
130;1739;1
130;1261;1
130;249;1
130;1434;1
130;1875;1
130;1240;1
130;1118;1
131;783;1
131;151;1
131;1420;1
131;1651;1
131;1133;1
131;1829;1
131;1922;1
131;310;1
131;1584;1
131;894;1
132;1624;1
132;426;1
132;972;1
132;719;1
132;1929;1
132;710;1
132;1646;1
132;1070;1
132;448;1
132;209;1
132;605;1
133;906;1
133;704;1
133;1670;1
133;663;1
133;1949;1
133;1592;1
133;1360;1
134;1022;1
134;1174;1
134;1934;1
134;290;1
134;296;1
134;145;1
134;1881;1
134;1396;1
134;252;1
134;1682;1
134;665;1
134;1374;1
135;1751;1
135;877;1
135;409;1
135;1273;1
135;548;1
135;893;1
135;1858;1
136;771;1
136;311;1
136;1300;1
136;613;1
136;1036;1
137;1114;1
137;877;1
137;983;1
137;398;1
137;1565;1
137;1823;1
137;1194;1
137;956;1
138;1035;1
138;549;1
138;1497;1
138;1351;1
138;1659;1
138;649;1
138;1676;1
138;1173;1
138;1282;1
138;1615;1
139;1198;1
139;505;1
139;1064;1
139;1323;1
139;973;1
139;926;1
139;1068;1
139;940;1
139;1837;1
140;1583;1
140;1008;1
140;1468;1
140;1280;1
140;275;1
140;951;1
140;982;1
140;347;1
140;1499;1
141;269;1
141;530;1
141;1440;1
141;1889;1
141;662;1
141;233;1
141;141;1
141;1570;1
141;1501;1
141;428;1
141;156;1
141;865;1
141;1111;1
141;1655;1
142;879;1
142;1283;1
142;903;1
142;1553;1
142;1681;1
142;1670;1
142;1551;1
142;692;1
143;1802;1
143;143;1
143;1128;1
143;939;1
143;465;1
143;480;1
143;916;1
144;1543;1
144;564;1
144;184;1
144;892;1
144;168;1
144;623;1
145;1934;1
145;223;1
145;145;1
145;1012;1
145;252;1
145;1174;1
145;1530;1
145;172;1
145;1140;1
145;281;1
145;1799;1
145;1396;1
145;1022;1
145;442;1
145;178;1
145;290;1
145;153;1
145;1295;1
145;652;1
145;565;1
145;392;1
146;458;1
146;508;1
146;789;1
146;168;1
146;535;1
146;1560;1
146;1443;1
146;1723;1
146;740;1
146;1117;1
147;1761;1
147;1879;1
147;1136;1
147;400;1
147;272;1
147;914;1
147;726;1
147;874;1
147;242;1
147;636;1
148;673;1
148;709;1
148;1290;1
148;651;1
148;1432;1
148;941;1
148;1856;1
149;1426;1
149;620;1
149;1770;1
149;1317;1
149;1493;1
149;1825;1
149;931;1
149;477;1
149;1768;1
149;1400;1
150;1931;1
150;1171;1
150;1465;1
150;1699;1
150;296;1
150;800;1
150;203;1
150;1692;1
150;1959;1
151;1542;1
151;783;1
151;1922;1
151;1297;1
151;1133;1
151;372;1
151;894;1
151;1420;1
151;1059;1
151;1829;1
151;1614;1
151;1566;1
151;250;1
151;725;1
151;1368;1
152;976;1
152;902;1
152;1556;1
152;1924;1
152;1095;1
152;630;1
152;1658;1
152;1519;1
152;1733;1
153;1799;1
153;1295;1
153;178;1
153;1174;1
153;442;1
153;281;1
153;1304;1
153;221;1
154;1363;1
154;825;1
154;1686;1
154;1155;1
154;723;1
154;1838;1
154;1707;1
154;753;1
154;1945;1
154;501;1
154;154;1
154;848;1
154;893;1
154;1869;1
155;900;1
155;1592;1
155;1670;1
155;490;1
155;165;1
155;441;1
155;906;1
155;1848;1
155;1005;1
155;1508;1
155;1576;1
155;1962;1
155;1807;1
156;269;1
156;1049;1
156;530;1
156;156;1
156;1120;1
156;876;1
156;1892;1
156;693;1
156;813;1
157;567;1
157;1710;1
157;1356;1
157;1719;1
157;609;1
157;1201;1
157;1718;1
157;1695;1
157;679;1
157;738;1
158;1564;1
158;1323;1
158;1157;1
158;512;1
158;1535;1
158;870;1
158;969;1
158;161;1
158;1466;1
158;1626;1
158;1395;1
158;1315;1
158;422;1
158;1848;1
158;1460;1
158;697;1
158;715;1
158;1195;1
158;1958;1
159;1121;1
159;321;1
159;186;1
159;159;1
159;1600;1
159;495;1
159;1891;1
159;1139;1
159;1065;1
159;195;1
159;1991;1
160;897;1
160;637;1
160;1750;1
160;1884;1
160;1330;1
160;1833;1
160;836;1
160;975;1
160;327;1
160;1408;1
160;958;1
160;1867;1
160;1221;1
161;1327;1
161;1556;1
161;806;1
161;1157;1
162;971;1
162;1047;1
162;1948;1
162;1689;1
162;1233;1
163;844;1
163;768;1
163;1928;1
163;1683;1
163;537;1
163;1056;1
163;433;1
163;1077;1
163;1481;1
163;760;1
164;1809;1
164;599;1
164;164;1
164;1420;1
164;1297;1
164;1969;1
164;894;1
164;1151;1
165;1670;1
165;1423;1
165;1949;1
165;167;1
165;1592;1
165;1626;1
166;749;1
166;642;1
166;793;1
166;1709;1
166;467;1
166;1449;1
166;204;1
166;1191;1
166;1967;1
166;1554;1
166;613;1
166;443;1
166;707;1
166;1890;1
167;1670;1
167;906;1
167;780;1
167;850;1
168;483;1
168;1669;1
168;1673;1
168;852;1
168;1984;1
168;1767;1
168;1730;1
168;481;1
169;1169;1
169;787;1
169;1567;1
169;800;1
169;296;1
169;435;1
169;1738;1
169;918;1
169;1465;1
169;1959;1
169;377;1
170;1428;1
170;668;1
170;1778;1
170;659;1
170;1289;1
170;1371;1
170;557;1
170;1785;1
170;613;1
171;897;1
171;187;1
171;602;1
171;1190;1
171;1181;1
171;606;1
171;379;1
172;1295;1
172;1174;1
172;290;1
172;1881;1
172;1530;1
172;223;1
172;281;1
172;925;1
173;1548;1
173;1264;1
173;1561;1
173;226;1
173;173;1
174;267;1
174;1030;1
174;1552;1
174;243;1
174;1384;1
174;812;1
174;221;1
175;1926;1
175;1546;1
175;1698;1
175;1411;1
175;1364;1
175;1276;1
175;1521;1
176;1165;1
176;1808;1
176;547;1
176;1986;1
176;239;1
176;957;1
176;843;1
176;1917;1
176;895;1
177;1935;1
177;1926;1
177;1930;1
177;1698;1
177;216;1
177;1521;1
178;1304;1
178;1881;1
178;442;1
178;1032;1
178;336;1
178;1012;1
179;442;1
179;455;1
179;969;1
179;1276;1
179;1013;1
179;971;1
179;1620;1
180;1536;1
180;937;1
180;1074;1
180;948;1
180;1288;1
180;1350;1
180;1297;1
180;605;1
181;387;1
181;581;1
181;1073;1
181;1385;1
181;196;1
181;445;1
181;1219;1
181;1397;1
182;798;1
182;934;1
182;687;1
182;1302;1
182;696;1
183;300;1
183;1198;1
183;1079;1
183;1093;1
183;953;1
183;1594;1
183;1724;1
183;1474;1
183;629;1
183;1400;1
183;1206;1
184;269;1
184;1543;1
184;1970;1
184;1330;1
184;1984;1
184;1500;1
185;393;1
185;1175;1
185;482;1
185;222;1
185;1624;1
185;259;1
185;1352;1
185;720;1
185;847;1
185;859;1
185;997;1
185;1131;1
186;1604;1
186;1717;1
186;438;1
186;195;1
186;1256;1
186;757;1
187;386;1
187;1547;1
187;1682;1
187;1819;1
187;329;1
187;1999;1
187;359;1
187;1598;1
187;860;1
188;304;1
188;315;1
188;1164;1
188;267;1
188;817;1
188;1722;1
189;1796;1
189;911;1
189;1572;1
189;980;1
189;1766;1
189;1090;1
189;198;1
189;1309;1
190;1486;1
190;445;1
190;698;1
190;673;1
190;1128;1
190;1542;1
191;538;1
191;386;1
191;1547;1
191;1682;1
191;267;1
191;1916;1
192;772;1
192;1339;1
192;1597;1
192;632;1
192;1103;1
193;1496;1
193;1793;1
193;817;1
193;1279;1
193;589;1
193;1977;1
193;403;1
194;1168;1
194;1087;1
194;1216;1
194;1154;1
194;644;1
194;340;1
194;194;1
194;1341;1
194;1813;1
194;1461;1
194;523;1
194;1095;1
194;1281;1
194;1427;1
194;1502;1
194;1361;1
194;263;1
194;1805;1
194;1433;1
194;1253;1
194;528;1
194;1674;1
194;1178;1
194;569;1
194;763;1
194;1067;1
194;995;1
194;646;1
194;418;1
195;648;1
195;227;1
195;757;1
195;478;1
195;1727;1
195;1991;1
195;862;1
195;1430;1
195;1861;1
195;1239;1
195;195;1
195;453;1
195;1025;1
195;1628;1
195;1121;1
195;313;1
195;438;1
195;1722;1
195;382;1
196;1030;1
196;1873;1
196;221;1
196;1386;1
197;689;1
197;1844;1
197;962;1
197;312;1
197;786;1
198;795;1
198;905;1
198;1679;1
198;1289;1
198;1403;1
198;1972;1
198;517;1
198;1778;1
198;634;1
198;1708;1
198;1964;1
198;1796;1
198;1317;1
198;1746;1
198;1661;1
199;1912;1
199;1312;1
199;1444;1
199;833;1
199;1914;1
199;501;1
199;1248;1
200;1682;1
200;329;1
200;1819;1
200;1769;1
200;809;1
200;1999;1
200;1517;1
200;1943;1
200;798;1
201;1777;1
201;1154;1
201;1820;1
201;421;1
201;1386;1
201;1545;1
201;766;1
201;944;1
201;1486;1
201;221;1
201;1246;1
202;1308;1
202;951;1
202;724;1
202;377;1
202;990;1
202;1349;1
202;1667;1
202;552;1
203;1794;1
203;1912;1
203;1444;1
203;833;1
203;1859;1
203;869;1
204;642;1
204;1810;1
204;305;1
204;1590;1
204;443;1
204;707;1
204;1709;1
204;1275;1
204;1191;1
204;1616;1
204;1577;1
204;1473;1
204;1859;1
204;933;1
204;467;1
204;1358;1
204;1975;1
204;1967;1
204;1018;1
204;1047;1
204;710;1
204;365;1
205;1676;1
205;1804;1
205;1961;1
205;1973;1
205;607;1
205;485;1
205;459;1
205;1956;1
205;876;1
205;1441;1
205;1913;1
205;615;1
205;1097;1
205;244;1
205;1393;1
205;368;1
205;205;1
205;1150;1
205;1095;1
205;1238;1
206;397;1
206;1555;1
206;1589;1
206;1251;1
206;1790;1
206;1760;1
206;1607;1
206;349;1
207;1180;1
207;1485;1
207;1201;1
207;1106;1
207;793;1
207;738;1
207;1381;1
208;1340;1
208;1108;1
208;1555;1
208;566;1
208;1877;1
208;1389;1
208;690;1
208;726;1
209;1921;1
209;388;1
209;553;1
209;262;1
209;1629;1
209;1020;1
209;1504;1
209;355;1
209;1973;1
210;1184;1
210;1844;1
210;333;1
210;1494;1
210;513;1
210;472;1
210;1391;1
211;1154;1
211;1813;1
211;1333;1
211;569;1
211;1216;1
211;1361;1
211;1254;1
212;1050;1
212;542;1
212;552;1
212;1202;1
212;580;1
212;1993;1
212;584;1
212;1228;1
212;1618;1
212;212;1
212;348;1
212;1777;1
213;1720;1
213;515;1
213;267;1
213;398;1
213;1296;1
213;1960;1
213;1685;1
213;1709;1
214;264;1
214;591;1
214;852;1
214;712;1
214;737;1
214;1729;1
214;1172;1
214;432;1
214;468;1
214;575;1
214;1647;1
214;623;1
214;1271;1
214;1529;1
215;411;1
215;1798;1
215;775;1
215;1353;1
215;892;1
215;343;1
215;1245;1
215;1787;1
216;1280;1
216;650;1
216;1166;1
216;275;1
216;764;1
216;990;1
216;1004;1
217;687;1
217;984;1
217;665;1
217;550;1
217;819;1
217;822;1
217;1133;1
218;1034;1
218;1678;1
218;1435;1
218;1831;1
218;819;1
218;1476;1
219;682;1
219;463;1
219;219;1
219;1702;1
220;789;1
220;1443;1
220;1581;1
220;1723;1
220;1097;1
221;1030;1
221;391;1
221;243;1
221;666;1
221;816;1
221;1398;1
221;1955;1
221;924;1
221;824;1
221;837;1
221;429;1
221;570;1
221;1210;1
221;1545;1
221;944;1
221;766;1
221;1820;1
221;1066;1
221;1704;1
221;221;1
221;1092;1
221;1371;1
221;1173;1
221;772;1
221;1489;1
222;1175;1
222;859;1
222;1379;1
222;1767;1
222;997;1
222;482;1
223;442;1
223;1530;1
223;1174;1
223;764;1
223;252;1
224;658;1
224;889;1
224;510;1
224;1189;1
224;1136;1
225;1555;1
225;1734;1
225;726;1
225;838;1
225;833;1
