ALGORITHM;Node 1;Node 2;Seed node;Mult Weight;PRECISION;RECALL;F1;JaccardIndex
lte;616;246;371;4.0;0.3235294117647059;1.0;0.48888888888888893;0.3235294117647059
lte;616;246;501;4.0;0.3235294117647059;1.0;0.48888888888888893;0.3235294117647059
lte;616;246;246;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;616;246;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;352;639;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;210;6.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;639;352;6.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;639;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;616;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;352;639;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;371;6.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
lte;352;639;501;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;352;639;246;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;352;639;639;6.0;0.4;0.36363636363636365;0.380952380952381;0.23529411764705882
lte;210;246;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;210;6.0;1.0;0.36363636363636365;0.5333333333333333;0.36363636363636365
lte;210;246;352;6.0;0.3333333333333333;0.5454545454545454;0.41379310344827586;0.2608695652173913
lte;210;246;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;616;6.0;0.4444444444444444;0.36363636363636365;0.39999999999999997;0.25
lte;210;246;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;371;6.0;0.38461538461538464;0.45454545454545453;0.41666666666666663;0.2631578947368421
lte;210;246;501;6.0;0.3076923076923077;0.36363636363636365;0.33333333333333337;0.2
lte;210;246;246;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;210;246;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;616;246;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;210;6.0;0.75;0.5454545454545454;0.631578947368421;0.46153846153846156
lte;616;246;352;6.0;0.3333333333333333;1.0;0.5;0.3333333333333333
lte;616;246;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;616;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;616;246;371;6.0;0.3235294117647059;1.0;0.48888888888888893;0.3235294117647059
lte;616;246;501;6.0;0.3684210526315789;0.6363636363636364;0.4666666666666667;0.30434782608695654
lte;616;246;246;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;638;6.0;0.5;0.2727272727272727;0.3529411764705882;0.21428571428571427
lte;616;246;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;371;501;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;210;4.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;371;501;352;4.0;0.8;0.36363636363636365;0.5000000000000001;0.3333333333333333
lte;371;501;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;616;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;371;4.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;371;501;501;4.0;0.2857142857142857;0.9090909090909091;0.43478260869565216;0.2777777777777778
lte;371;501;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;501;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;352;236;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;236;352;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;352;236;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;352;236;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;371;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;352;236;501;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;638;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;352;236;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;210;485;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;210;2.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;210;485;352;2.0;0.3125;0.9090909090909091;0.4651162790697674;0.30303030303030304
lte;210;485;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;210;485;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;371;2.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;210;485;501;2.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;210;485;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;638;2.0;0.29411764705882354;0.45454545454545453;0.35714285714285715;0.21739130434782608
lte;210;485;639;2.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;210;246;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;210;2.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;210;246;352;2.0;0.34615384615384615;0.8181818181818182;0.4864864864864865;0.32142857142857145
lte;210;246;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;616;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;371;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;210;246;501;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;210;246;639;2.0;0.34615384615384615;0.8181818181818182;0.4864864864864865;0.32142857142857145
lte;352;246;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;210;4.0;0.7142857142857143;0.45454545454545453;0.5555555555555556;0.38461538461538464
lte;352;246;352;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;616;4.0;0.625;0.45454545454545453;0.5263157894736842;0.35714285714285715
lte;352;246;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;246;371;4.0;0.3333333333333333;0.45454545454545453;0.3846153846153846;0.23809523809523808
lte;352;246;501;4.0;0.625;0.45454545454545453;0.5263157894736842;0.35714285714285715
lte;352;246;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;246;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;352;246;639;4.0;0.32;0.7272727272727273;0.4444444444444444;0.2857142857142857
lte;352;246;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;246;352;2.0;0.32;0.7272727272727273;0.4444444444444444;0.2857142857142857
lte;352;246;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;616;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;246;371;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;246;501;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;246;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;246;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;352;246;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;327;485;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;327;485;352;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;327;485;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;327;485;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;371;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;327;485;501;2.0;0.35294117647058826;0.5454545454545454;0.42857142857142855;0.2727272727272727
lte;327;485;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;327;485;639;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;371;246;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;371;246;352;2.0;0.32;0.7272727272727273;0.4444444444444444;0.2857142857142857
lte;371;246;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;616;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;371;2.0;0.32;0.7272727272727273;0.4444444444444444;0.2857142857142857
lte;371;246;501;2.0;0.375;0.5454545454545454;0.4444444444444444;0.2857142857142857
lte;371;246;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;246;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;371;501;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;371;501;352;2.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;371;501;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;616;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;371;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;371;501;501;2.0;0.35294117647058826;0.5454545454545454;0.42857142857142855;0.2727272727272727
lte;371;501;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;501;639;2.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;352;639;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;210;4.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;639;352;4.0;0.36363636363636365;0.36363636363636365;0.36363636363636365;0.2222222222222222
lte;352;639;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;616;4.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;352;639;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;371;4.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
lte;352;639;501;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;352;639;639;4.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;210;485;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;210;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;210;485;352;6.0;0.8;0.36363636363636365;0.5000000000000001;0.3333333333333333
lte;210;485;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;616;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;371;6.0;0.38461538461538464;0.45454545454545453;0.41666666666666663;0.2631578947368421
lte;210;485;501;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;246;6.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;210;485;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;210;485;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;327;485;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;210;4.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;327;485;352;4.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;327;485;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;616;4.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;327;485;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;371;4.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;327;485;501;4.0;0.35;0.6363636363636364;0.45161290322580644;0.2916666666666667
lte;327;485;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;638;4.0;0.2857142857142857;0.5454545454545454;0.37499999999999994;0.23076923076923078
lte;327;485;639;4.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;210;485;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;210;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;210;485;352;4.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;210;485;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;485;616;4.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;210;485;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;371;4.0;0.3333333333333333;0.36363636363636365;0.34782608695652173;0.21052631578947367
lte;210;485;501;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;485;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;210;485;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;236;501;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;210;4.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;236;501;352;4.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;236;501;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;616;4.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;236;501;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;371;4.0;0.28125;0.8181818181818182;0.41860465116279066;0.2647058823529412
lte;236;501;501;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;246;4.0;0.625;0.45454545454545453;0.5263157894736842;0.35714285714285715
lte;236;501;638;4.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
lte;236;501;639;4.0;1.0;0.36363636363636365;0.5333333333333333;0.36363636363636365
lte;352;236;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;210;6.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;352;236;352;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;616;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;371;6.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;236;501;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;246;6.0;0.25925925925925924;0.6363636363636364;0.368421052631579;0.22580645161290322
lte;352;236;638;6.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
lte;352;236;639;6.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;371;246;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;210;6.0;0.7142857142857143;0.45454545454545453;0.5555555555555556;0.38461538461538464
lte;371;246;352;6.0;0.34615384615384615;0.8181818181818182;0.4864864864864865;0.32142857142857145
lte;371;246;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;616;6.0;0.6666666666666666;0.18181818181818182;0.28571428571428575;0.16666666666666666
lte;371;246;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;371;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;501;6.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;371;246;246;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;246;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;236;501;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;236;501;352;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;236;501;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;236;501;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;371;2.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;236;501;501;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;236;501;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;638;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;236;501;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;616;246;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;616;246;352;2.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;616;246;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;616;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;616;246;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;616;246;371;2.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;616;246;501;2.0;0.32;0.7272727272727273;0.4444444444444444;0.2857142857142857
lte;616;246;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;616;246;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;616;246;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;236;501;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;210;6.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;236;501;352;6.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;236;501;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;236;501;616;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;371;6.0;0.2857142857142857;0.7272727272727273;0.4102564102564102;0.25806451612903225
lte;236;501;501;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;236;501;246;6.0;0.625;0.45454545454545453;0.5263157894736842;0.35714285714285715
lte;236;501;638;6.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
lte;236;501;639;6.0;1.0;0.36363636363636365;0.5333333333333333;0.36363636363636365
lte;352;236;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;210;4.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;236;352;4.0;0.2903225806451613;0.8181818181818182;0.4285714285714286;0.2727272727272727
lte;352;236;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;236;616;4.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;352;236;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;371;4.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;236;501;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;236;638;4.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
lte;352;236;639;4.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;501;246;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;210;4.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;501;246;352;4.0;0.34615384615384615;0.8181818181818182;0.4864864864864865;0.32142857142857145
lte;501;246;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;616;4.0;0.6;0.5454545454545454;0.5714285714285713;0.4
lte;501;246;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;501;246;371;4.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;501;246;501;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;501;246;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;501;246;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
